lat_appx_lots_of_err,long_appx_lots_of_err,EXT,EST,AGR,CSN,OPN
49.8722,-97.1888,-1.3,1.8,1.9,2.0,2.2
43.0963,-79.074,0.1,1.7,1.3,0.7,1.4
44.6,-79.4167,-0.1,1.9,1.6,0.6,1.8
49.25,-123.1333,0.2,1.7,1.1,0.1,1.8
43.6425,-79.3872,0.8,1.2,0.7,-1.2,2.2
49.2848,-123.1228,-0.7,2.9,1.4,1.9,1.8
45.0378,-75.4957,-0.3,2.5,1.4,1.6,1.0
45.5167,-73.65,-0.3,2.5,0.7,0.5,1.4
43.6619,-79.3952,-0.2,1.2,0.6,0.5,1.7
45.3155,-75.837,-0.7,2.6,1.5,0.5,1.3
44.6617,-63.6291,0.4,2.2,1.8,0.4,1.9
45.5269,-73.6974,-0.7,2.2,-0.1,-0.3,2.0
43.5325,-80.2531,-1.1,2.6,1.3,1.1,1.9
45.5078,-73.5804,-1.2,1.8,1.3,-0.3,0.7
43.6425,-79.3872,-1.3,2.6,1.7,0.1,0.3
53.5248,-113.5334,0.7,2.2,2.2,2.3,0.8
43.6778,-79.3992,-1.6,1.5,0.4,2.0,1.6
45.3155,-75.837,0.2,1.6,1.6,0.2,1.8
45.3176,-75.895,-1.2,3.4,1.9,-0.9,2.0
43.6536,-79.4258,0.1,2.6,1.2,-0.2,0.4
43.6425,-79.3872,-1.2,2.4,1.2,1.0,2.3
53.4816,-113.4623,-0.3,3.6,1.8,-0.3,1.2
43.6425,-79.3872,1.7,2.1,0.9,-0.2,1.3
52.1193,-106.6594,-1.9,3.5,1.3,0.6,0.7
45.3155,-75.837,-1.5,2.1,-0.2,-0.1,0.2
45.3155,-75.837,-0.5,2.3,2.4,1.7,0.8
43.6425,-79.3872,-0.6,1.0,1.6,0.7,0.8
42.3077,-83.0724,-0.4,0.5,2.1,1.4,1.3
45.3155,-75.837,-0.2,3.4,1.6,1.4,1.2
43.6425,-79.3872,0.5,0.9,1.6,1.6,0.9
45.3155,-75.837,-0.5,3.5,-0.4,-0.4,0.8
43.6425,-79.3872,-1.6,1.9,1.2,0.7,1.0
42.8853,-79.2517,0.0,1.8,0.8,-0.1,1.8
51.2816,-114.0153,-0.4,3.1,1.4,0.8,1.5
46.8143,-71.2431,-0.6,2.4,0.3,1.5,2.1
45.3155,-75.837,-1.6,2.4,1.9,0.9,1.4
49.1667,-122.9667,-0.8,3.4,2.2,0.7,2.0
45.5078,-73.5804,0.7,0.8,1.4,1.3,1.2
53.4822,-113.5269,0.0,0.9,1.1,1.1,2.0
45.3155,-75.837,0.6,2.0,1.6,1.4,1.2
43.6425,-79.3872,1.4,2.9,2.6,-0.1,2.0
48.65,-123.4167,0.5,2.8,-0.3,-0.8,1.6
43.6425,-79.3872,0.5,1.2,2.0,1.7,1.6
45.4167,-75.7,-0.3,1.3,2.1,0.3,1.6
43.6858,-79.7602,-1.7,2.7,1.8,1.4,0.6
44.2202,-76.5849,1.5,2.1,1.8,1.2,1.6
43.7018,-79.3578,-0.7,2.1,0.7,1.9,2.2
47.5167,-52.7833,0.0,1.2,0.5,0.4,1.1
43.6667,-79.4167,-0.7,2.2,1.5,1.7,1.4
43.6425,-79.3872,-0.5,2.9,1.1,-0.1,1.6
43.6667,-79.4167,1.3,2.2,1.6,0.4,1.1
43.6425,-79.3872,0.3,1.4,0.8,1.0,1.6
42.8376,-80.3073,-0.9,2.1,-0.3,1.1,0.5
45.2256,-73.7342,1.7,2.0,2.6,0.5,1.5
43.6667,-79.4167,-0.5,0.5,0.3,0.4,1.5
45.3155,-75.837,0.7,2.7,0.8,1.7,1.2
43.6425,-79.3872,-0.9,2.6,1.8,0.6,0.9
49.1699,-123.0912,1.1,0.7,1.4,0.6,1.8
49.8833,-97.1667,-1.3,1.9,1.8,0.7,1.4
53.7167,-113.2,0.0,1.6,1.4,0.8,1.3
46.2607,-63.16,-0.7,3.2,0.9,0.1,1.7
42.9419,-81.2475,-1.3,1.4,2.1,0.4,1.8
45.4167,-75.7,-0.1,3.0,0.8,-0.3,1.6
45.3155,-75.837,-0.4,2.7,1.1,0.1,1.6
45.3155,-75.837,1.5,0.7,1.5,2.0,1.3
45.3155,-75.837,-1.6,1.3,2.1,1.4,0.3
45.3155,-75.837,-0.4,1.5,1.6,1.2,2.1
43.6618,-79.3847,-1.6,3.0,1.1,-0.1,1.7
43.6667,-79.4167,0.2,1.3,1.5,-0.1,1.8
43.2522,-79.8489,-1.0,2.9,2.2,-0.2,2.3
45.3155,-75.837,0.9,2.8,1.4,0.0,1.2
53.5087,-113.5078,-0.5,2.1,1.4,0.0,1.4
45.3155,-75.837,-1.4,3.4,1.1,-0.4,1.1
46.5076,-80.9872,-1.0,1.7,2.2,0.3,1.1
43.75,-79.2,-0.5,0.0,1.2,-1.0,0.6
45.3155,-75.837,-2.0,2.4,0.4,0.4,1.8
43.6425,-79.3872,0.9,2.3,2.2,1.1,1.9
53.5899,-113.4413,-1.2,3.0,1.1,1.4,1.9
45.3155,-75.837,-0.4,3.2,1.6,0.2,2.1
42.3159,-83.0393,-1.3,3.1,1.7,0.3,1.3
43.5747,-79.7278,-1.7,1.6,1.3,0.5,1.2
43.5581,-79.5738,-0.4,1.6,0.5,0.6,1.2
46.5076,-80.9872,-0.7,1.4,1.5,0.5,0.7
43.6425,-79.3872,-0.5,1.7,0.8,0.7,1.3
43.7797,-79.4156,-0.4,3.0,0.9,2.2,1.2
45.5078,-73.5804,0.2,1.1,0.3,0.5,2.0
43.6425,-79.3872,-0.6,1.6,2.3,1.2,1.5
53.5682,-113.4822,0.7,1.4,1.8,1.6,1.6
43.6815,-79.4668,-0.4,2.5,-0.1,1.8,1.2
43.6543,-79.3796,0.2,1.9,1.8,1.9,1.3
53.5248,-113.5334,-0.1,1.6,0.9,0.6,1.5
46.8,-71.25,0.3,2.0,0.4,0.2,1.4
45.5115,-73.616,0.4,1.9,1.5,-0.2,0.2
46.8,-71.25,-1.3,3.2,0.7,1.9,0.4
43.6425,-79.3872,-0.2,1.1,1.1,1.1,1.7
43.6425,-79.3872,-0.3,2.3,1.0,0.8,1.8
51.0472,-114.0802,0.0,2.0,2.2,0.3,2.2
50.0365,-110.661,-0.7,1.1,2.3,1.8,1.9
43.6425,-79.3872,0.2,2.1,2.1,0.4,0.9
45.2882,-75.7566,0.8,2.7,1.4,0.3,0.6
45.4667,-73.4667,-0.4,0.3,2.0,0.5,2.2
45.3155,-75.837,-1.1,1.4,-1.1,-0.4,0.7
43.6425,-79.3872,1.8,1.3,2.6,1.9,2.2
43.75,-79.2,-0.5,1.3,0.2,1.2,1.8
43.6425,-79.3872,1.3,1.5,1.8,0.9,1.9
43.6425,-79.3872,-0.5,0.5,1.5,1.2,1.2
44.3167,-80.65,-0.5,1.4,0.5,0.7,1.4
45.4644,-73.5798,0.6,2.1,1.2,1.6,1.2
49.8826,-97.1623,-1.5,2.9,1.7,-0.7,1.5
43.6667,-79.4167,-0.5,1.2,1.4,1.2,1.4
43.6425,-79.3872,1.5,2.8,1.9,1.8,1.2
43.6425,-79.3872,0.0,3.0,1.2,-0.2,1.3
43.6667,-79.4167,-0.5,0.8,1.4,1.9,1.9
44.3885,-79.6886,1.4,1.9,0.8,1.4,1.6
51.0227,-114.1342,-1.5,1.2,1.6,-0.1,2.0
48.3852,-89.242,-0.2,3.4,1.6,1.5,0.7
45.3286,-75.7703,-0.2,0.2,2.1,0.3,2.1
45.5078,-73.5804,-1.2,0.6,0.9,1.1,1.6
46.8143,-71.2431,0.2,0.9,1.0,1.1,1.7
43.6667,-79.4167,-1.2,2.3,2.2,-0.3,1.6
45.3467,-75.77,-0.1,1.0,1.9,0.7,1.3
43.6641,-79.3889,-1.3,0.9,1.1,0.0,2.1
44.6224,-63.5736,-0.3,3.6,2.3,1.3,0.7
45.5078,-73.5804,-0.3,1.7,2.0,0.3,1.1
53.2027,-105.7503,-1.2,3.0,2.1,0.6,0.9
45.4127,-75.6742,-0.8,2.9,1.4,0.3,1.6
45.3155,-75.837,-0.2,2.1,1.8,0.3,0.6
43.6667,-79.4167,-1.6,2.0,0.4,0.3,1.4
43.6667,-79.4167,1.1,1.8,2.0,-0.1,1.1
48.9654,-57.9225,0.2,2.7,2.2,0.7,1.9
45.3155,-75.837,-0.2,1.8,1.2,1.5,1.9
43.6425,-79.3872,0.6,1.1,2.0,1.2,1.4
44.6514,-63.5818,0.6,3.4,1.4,0.2,1.2
43.6425,-79.3872,-0.4,1.5,2.2,1.4,1.1
45.3155,-75.837,0.2,2.0,1.4,1.3,1.0
55.7667,-120.2333,0.9,3.2,1.4,1.4,0.6
45.3155,-75.837,-1.1,3.4,2.6,1.2,1.2
43.6425,-79.3872,-0.2,2.6,1.8,0.1,1.7
43.7248,-79.4033,-1.8,2.5,1.3,2.0,1.4
43.6425,-79.3872,-0.4,3.4,1.5,-0.8,1.5
45.3155,-75.837,-0.6,1.7,2.0,1.5,0.3
50.9604,-114.1001,-0.3,1.4,2.0,0.0,1.5
50.9604,-114.1001,-0.1,1.8,1.8,1.5,1.1
45.3155,-75.837,-0.4,1.3,1.0,1.0,0.8
43.2561,-79.8575,-1.0,1.0,1.4,1.3,1.2
53.55,-113.5,0.9,2.0,2.1,1.1,1.3
45.3155,-75.837,-0.5,1.7,2.3,0.7,1.9
52.1449,-106.6704,-1.6,2.8,1.3,2.5,2.0
43.6425,-79.3872,-0.5,2.4,1.5,0.9,1.8
43.8845,-79.2339,1.3,2.1,1.7,0.9,1.2
43.6667,-79.4167,-0.9,2.7,-0.4,0.2,1.6
43.6425,-79.3872,0.6,2.3,1.1,1.0,1.6
43.6425,-79.3872,1.0,0.9,1.3,1.4,1.7
43.6425,-79.3872,1.3,2.6,2.3,1.4,1.0
49.6765,-112.8035,0.1,1.9,2.0,2.2,2.0
45.4167,-71.6167,-1.3,1.3,0.8,0.5,1.8
50.0059,-125.2343,2.0,1.0,1.0,0.0,2.2
43.7066,-79.3996,-0.6,0.9,2.2,0.7,1.8
45.3286,-75.7703,1.1,2.2,0.6,1.5,2.1
43.0093,-81.21,-1.5,1.6,1.7,1.0,1.3
45.3155,-75.837,1.2,0.9,2.4,1.0,2.4
43.6667,-79.4167,-1.9,1.4,1.2,0.8,1.7
44.231,-76.4791,-0.8,2.5,-0.1,0.9,1.3
43.8084,-79.6089,0.2,2.4,1.4,-0.2,1.8
45.3155,-75.837,-0.9,1.8,1.4,1.3,0.7
52.1193,-106.6594,-0.8,1.6,1.9,1.1,1.5
54.3146,-130.3413,-0.4,2.6,0.3,0.3,0.3
43.6425,-79.3872,-0.9,2.6,1.3,0.1,1.6
43.9,-78.8,0.1,0.4,0.3,0.6,1.4
52.1068,-106.6552,-1.2,0.9,1.3,0.6,2.0
43.6092,-79.6201,-0.5,1.3,1.5,0.3,1.6
46.65,-80.94,0.4,2.8,1.5,-0.5,1.9
43.6425,-79.3872,0.2,1.2,1.6,0.5,0.8
43.447,-80.4725,0.2,1.6,1.6,0.8,1.3
42.9899,-81.2607,-1.0,1.6,1.5,1.3,1.6
43.6425,-79.3872,-1.9,3.2,1.6,1.1,1.7
43.6425,-79.3872,-0.5,1.1,2.6,0.6,1.3
43.6619,-79.3952,-0.5,2.9,0.5,0.1,1.5
42.9607,-82.3718,0.1,2.3,0.5,0.4,1.3
45.5943,-73.5362,-0.1,3.3,2.3,0.2,1.1
43.4529,-80.5281,-0.5,1.2,0.0,0.2,1.4
45.3286,-75.7703,-0.8,3.0,1.7,0.8,1.5
45.3155,-75.837,1.4,2.6,1.8,-0.3,1.3
52.6833,-113.5667,0.3,1.1,1.7,0.5,1.4
43.6425,-79.3872,0.7,2.5,2.0,2.0,1.4
49.9069,-97.0011,-0.5,1.9,1.5,1.2,1.1
45.3155,-75.837,-1.9,2.6,1.8,1.2,1.5
43.6425,-79.3872,0.8,1.1,1.8,0.5,1.1
49.8833,-97.1667,-0.4,2.3,1.4,0.5,0.9
44.3891,-79.6901,-0.6,3.5,1.1,2.4,1.9
46.5076,-80.9872,1.2,2.0,1.6,1.6,1.7
46.5076,-80.9872,-0.2,1.8,2.6,1.8,1.8
43.6425,-79.3872,0.4,0.9,1.9,1.5,2.1
46.5076,-80.9872,0.0,1.8,2.1,1.2,2.0
46.5076,-80.9872,-0.3,3.1,1.1,0.4,1.2
46.5076,-80.9872,0.8,1.6,2.6,2.2,2.6
46.5076,-80.9872,0.2,1.0,1.2,0.0,1.9
43.2645,-79.8664,0.4,1.8,0.1,-0.1,1.2
46.5076,-80.9872,0.6,1.9,1.2,1.2,1.5
45.3467,-75.77,-1.2,3.0,1.5,-0.3,0.9
45.3467,-75.77,0.6,1.0,1.9,1.8,0.8
45.3467,-75.77,1.4,2.2,1.1,1.7,1.6
45.3467,-75.77,1.5,3.0,2.3,1.7,1.6
45.3467,-75.77,0.2,1.7,0.9,0.4,1.4
45.3467,-75.77,1.0,0.8,0.4,0.4,1.1
52.1333,-106.6667,0.3,1.7,0.7,0.1,0.3
45.3467,-75.77,0.9,2.1,1.3,0.3,-0.1
45.3467,-75.77,0.6,2.3,0.9,1.9,1.3
45.3467,-75.77,0.4,1.7,1.6,1.8,1.1
43.3248,-79.7957,-0.7,2.3,0.0,0.0,2.0
43.7496,-79.4886,0.4,0.7,1.1,1.2,1.4
42.8853,-79.2517,-1.1,1.3,0.4,1.5,1.1
43.4543,-79.6921,1.8,1.4,2.2,0.4,1.4
53.5421,-113.4989,-1.9,3.6,0.3,1.3,0.7
45.4473,-73.6557,1.5,3.2,2.5,-0.7,1.9
43.6425,-79.3872,-0.5,3.4,1.7,1.9,1.1
46.5076,-80.9872,0.0,3.8,2.3,0.9,2.0
43.35,-81.4833,-0.6,0.7,1.3,-0.3,2.0
43.35,-81.4833,-0.3,2.2,0.3,-0.5,1.9
43.35,-81.4833,-1.4,3.7,-0.9,1.3,0.8
46.5076,-80.9872,-2.0,1.8,2.1,2.3,1.2
46.5076,-80.9872,1.1,2.2,1.9,2.1,1.6
46.5076,-80.9872,1.1,1.5,1.6,1.6,1.3
46.5076,-80.9872,0.5,3.7,2.0,0.4,1.5
46.5076,-80.9872,-0.1,2.3,1.9,0.3,1.2
46.5076,-80.9872,-0.1,2.5,1.6,1.8,1.7
44.6514,-63.5818,0.6,1.8,2.1,0.5,1.7
46.5076,-80.9872,-0.2,2.5,1.3,1.4,1.6
46.5076,-80.9872,1.0,2.8,1.3,-0.5,1.4
46.5076,-80.9872,1.1,2.8,2.6,0.6,1.7
46.5076,-80.9872,1.6,2.0,1.4,0.2,1.3
46.5076,-80.9872,0.9,2.7,2.6,0.8,1.0
46.5076,-80.9872,-0.7,0.7,1.5,1.2,1.5
46.5076,-80.9872,-1.5,2.5,2.3,1.6,1.4
46.5076,-80.9872,1.2,2.0,1.8,1.0,1.6
49.7667,-117.4667,0.3,1.9,1.8,1.3,1.0
45.6167,-73.75,-0.9,1.1,0.4,0.6,1.7
45.9106,-66.6586,0.3,2.4,1.6,0.8,0.9
43.6618,-79.3847,-1.0,2.1,-0.5,-0.4,2.0
45.3155,-75.837,-0.5,1.5,1.3,0.9,1.1
43.6425,-79.3872,-1.3,1.9,0.2,1.0,0.8
43.6667,-79.4167,-1.0,3.4,1.3,1.3,1.2
45.3155,-75.837,1.0,-0.1,2.6,2.1,2.1
45.3155,-75.837,-1.2,1.3,1.3,1.1,0.6
53.6199,-113.6377,-1.2,1.8,0.7,0.0,0.2
53.549,-113.8995,0.7,1.8,0.9,0.7,1.4
53.6199,-113.6377,-1.3,2.5,0.6,0.1,0.2
43.6425,-79.3872,-0.6,1.4,0.4,1.9,1.4
45.3155,-75.837,-1.5,1.7,1.0,0.1,1.0
43.2381,-80.5507,0.1,2.4,2.5,1.2,1.0
43.8833,-79.7333,-0.4,1.8,1.7,0.9,2.0
50.0172,-110.651,-0.4,0.6,1.2,2.1,2.1
42.8376,-80.3073,-0.6,1.7,1.5,0.4,1.6
43.6425,-79.3872,-0.6,2.8,2.5,1.3,1.7
49.2661,-123.1276,0.8,2.2,0.2,0.7,1.8
43.6867,-79.4867,-0.6,2.0,1.4,1.9,1.2
49.2286,-123.057,-0.6,2.9,0.6,0.6,1.9
53.6199,-113.6377,0.3,2.6,0.2,0.4,0.9
49.1467,-123.1463,1.4,2.2,1.9,0.4,1.1
53.5899,-113.4413,-1.2,2.2,1.2,1.0,0.6
44.2322,-76.4799,1.2,1.3,1.8,1.5,1.5
43.5974,-79.6402,0.9,1.3,1.9,0.9,1.3
43.6425,-79.3872,1.0,0.2,0.8,1.5,1.7
43.6,-79.65,0.1,0.6,2.0,0.1,1.1
48.4167,-71.25,1.4,2.2,1.3,1.4,2.0
48.4202,-123.3671,-1.3,2.0,1.4,1.0,1.6
45.3155,-75.837,-1.2,2.9,1.0,0.4,1.3
43.6425,-79.3872,0.0,1.7,1.2,0.8,1.4
45.5,-73.5833,0.1,3.1,1.3,0.2,0.8
53.5682,-113.4822,-1.5,3.3,1.3,-0.3,2.2
44.2322,-76.4799,0.9,2.4,1.7,1.7,1.6
43.6619,-79.3952,-1.7,3.3,0.3,0.6,1.0
43.6425,-79.3872,0.6,2.1,0.4,1.5,1.5
43.4422,-80.4968,-1.1,2.4,1.8,0.0,2.1
43.6425,-79.3872,-0.6,1.3,1.2,1.5,1.7
53.5182,-113.4769,-0.6,1.8,1.2,0.9,1.0
45.4167,-75.7,-1.7,2.8,2.3,1.3,1.9
43.6425,-79.3872,-0.8,0.5,0.5,2.1,1.2
53.4839,-113.5227,-0.6,1.3,0.9,0.9,1.4
43.6425,-79.3872,-1.0,1.9,2.2,0.9,1.9
43.6618,-79.3847,0.2,3.0,0.6,0.5,1.9
45.3155,-75.837,0.0,1.7,0.6,0.2,1.4
43.6667,-79.4167,-0.1,0.6,1.5,0.3,0.8
43.2561,-79.8575,0.3,1.8,1.4,1.4,1.0
43.6667,-79.4167,0.0,2.0,1.2,0.8,1.7
43.7976,-79.227,-0.8,3.7,0.7,0.0,1.8
45.3155,-75.837,-0.1,0.8,1.8,1.2,2.3
43.2561,-79.8575,0.5,1.9,1.5,1.6,1.5
48.3852,-89.242,-0.2,1.5,1.7,1.8,1.7
43.6425,-79.3872,-0.6,0.8,0.7,0.9,0.3
43.6425,-79.3872,-0.2,3.4,1.6,0.0,0.7
44.6514,-63.5818,0.3,1.9,1.5,2.0,0.9
44.6514,-63.5818,1.7,-0.1,2.6,0.5,2.3
53.928,-122.7878,0.3,2.7,1.3,-0.1,0.8
45.3155,-75.837,-0.8,1.9,1.7,1.8,0.8
45.6333,-73.8167,-0.7,2.8,2.0,1.1,2.1
45.3155,-75.837,-1.4,3.5,0.6,-0.5,1.5
53.55,-113.5,-1.8,2.9,2.2,-0.2,1.8
43.6667,-79.4167,1.8,0.3,1.6,1.9,1.8
43.6,-79.65,-1.2,1.9,-0.1,1.2,0.8
53.5248,-113.5334,-0.1,1.2,1.3,1.0,0.8
51.2816,-114.0153,-0.2,2.7,1.3,1.1,1.4
45.4,-75.7235,-0.6,2.7,1.7,1.6,1.6
43.6867,-79.4867,1.1,2.8,2.1,1.9,1.8
49.3325,-123.0674,1.0,2.2,1.1,2.2,1.8
43.6425,-79.3872,-0.5,2.8,1.6,-0.3,1.8
49.8833,-97.1667,-0.5,2.9,1.1,0.6,1.3
45.3155,-75.837,0.0,0.5,1.6,1.7,1.1
42.3016,-83.0307,-0.8,2.0,2.1,1.1,1.4
43.6667,-79.4167,0.8,2.8,1.8,0.0,2.0
53.25,-113.7833,-0.6,1.7,0.8,0.7,1.0
45.41,-65.96,-0.5,2.0,1.7,0.6,1.3
43.6425,-79.3872,-1.4,3.6,-1.1,0.7,1.4
43.6858,-79.7602,-0.9,2.1,1.5,0.5,1.3
45.3467,-75.77,0.0,1.2,1.5,0.5,1.6
50.9093,-114.0721,0.2,0.2,1.7,1.0,0.9
50.0556,-110.6822,0.4,3.0,1.0,-0.7,1.7
43.6425,-79.3872,0.1,1.7,2.4,0.2,1.4
43.6425,-79.3872,1.4,1.7,2.1,1.2,1.7
45.3155,-75.837,-0.7,2.6,1.2,-0.8,1.4
43.6425,-79.3872,-0.4,1.0,1.2,0.5,1.3
43.6536,-79.4258,-0.1,2.7,1.1,0.6,2.0
44.3833,-79.7,-0.5,3.1,1.9,1.6,1.3
43.6425,-79.3872,0.9,0.6,2.0,2.4,1.8
45.4644,-73.5798,-0.5,2.3,0.4,0.9,2.1
43.6425,-79.3872,0.3,2.9,1.4,-0.3,1.2
43.6525,-79.3686,0.0,1.5,0.4,0.3,1.4
45.4167,-75.7,-0.7,2.0,1.3,1.4,0.7
50.45,-119.1833,-0.1,3.0,0.7,1.9,1.1
44.299,-78.3145,-0.9,3.8,-0.8,1.5,1.2
49.8972,-97.1366,0.6,2.1,1.8,0.7,2.0
45.45,-73.2667,-1.1,3.2,2.0,0.6,1.8
43.8927,-79.2641,1.1,2.2,1.2,0.3,1.4
43.6618,-79.3847,-0.3,2.9,2.2,0.7,1.4
45.3155,-75.837,-0.4,2.3,1.9,1.7,0.8
43.6618,-79.3847,-0.7,1.9,2.3,2.1,1.5
53.5248,-113.5334,1.5,1.2,0.7,0.9,2.1
47.45,-53.2333,0.6,1.5,2.6,2.3,2.0
51.7833,-114.1,-1.5,3.3,0.2,0.3,0.8
43.6425,-79.3872,-0.9,3.0,-0.8,-0.5,2.2
43.6425,-79.3872,-1.2,2.2,1.9,0.2,1.6
44.2202,-76.5849,-1.3,2.1,0.4,1.0,1.3
43.6667,-79.4167,1.4,0.1,2.5,1.9,2.2
44.0414,-79.4534,0.8,2.8,-0.1,-0.3,1.2
51.0833,-114.0833,1.4,2.8,2.0,-0.4,1.7
45.4473,-73.6557,1.2,1.0,2.1,0.7,1.7
43.6425,-79.3872,-0.7,3.1,1.6,0.1,1.6
51.0426,-114.0791,-1.7,1.1,1.7,0.8,0.7
50.6764,-120.3399,-0.4,1.5,1.6,1.1,1.3
43.6425,-79.3872,-0.3,2.0,0.7,0.5,0.3
49.3233,-124.3227,-1.9,3.1,0.3,0.0,0.3
45.3155,-75.837,-0.5,1.6,1.2,0.8,2.0
45.9106,-66.6586,-0.8,0.3,1.3,1.2,1.4
43.6425,-79.3872,0.4,2.9,1.6,1.3,1.4
45.3155,-75.837,-1.5,3.4,1.9,0.0,2.0
45.3155,-75.837,-1.0,3.5,1.6,0.3,1.4
49.25,-122.95,-0.6,1.8,1.5,0.7,0.8
45.3155,-75.837,1.5,2.6,2.1,1.7,1.5
45.3155,-75.837,-0.3,2.4,1.8,0.6,2.2
43.6525,-79.3686,0.9,1.2,2.4,1.6,1.6
45.3155,-75.837,-0.7,2.0,1.5,-0.3,1.8
49.2836,-123.1041,-1.0,0.1,-0.8,1.6,1.9
45.3155,-75.837,-0.6,2.3,1.3,1.1,1.6
45.9535,-66.6704,0.2,1.3,1.1,0.4,1.6
48.4337,-71.0225,0.0,2.7,0.4,0.5,1.1
43.6667,-79.4167,0.5,1.9,-0.3,2.2,1.7
43.813,-79.2781,1.7,0.8,1.8,1.3,1.5
48.4757,-81.3366,-0.8,2.6,2.0,0.8,1.3
45.9784,-66.6905,0.7,0.9,1.5,0.9,1.4
51.1162,-114.2089,-0.2,1.7,0.3,1.3,1.3
49.854,-97.2712,-0.8,3.3,2.5,1.1,2.2
43.6497,-79.3952,-0.3,1.7,1.6,0.5,1.8
43.7074,-79.7853,-1.4,0.5,1.9,1.7,1.9
44.6514,-63.5818,0.4,0.3,2.0,-0.9,2.2
43.8603,-79.0434,-1.2,1.7,2.3,0.2,1.6
44.6514,-63.5818,1.2,2.4,0.8,1.7,1.4
51.0833,-114.0833,-0.9,1.5,0.5,-0.4,0.6
43.8,-79.53,-0.5,2.4,1.0,2.2,1.5
43.555,-80.2868,-1.7,2.3,1.2,1.6,1.5
55.1726,-118.7997,-0.6,3.1,1.4,0.3,1.5
45.3155,-75.837,1.6,1.2,2.2,1.4,2.1
49.2836,-123.1041,-0.4,0.7,1.2,0.6,2.2
49.2201,-122.9478,0.2,2.4,1.1,0.1,1.1
43.6425,-79.3872,-0.9,1.6,1.5,0.2,1.8
45.8919,-64.3699,-0.4,2.8,1.4,0.4,1.6
43.6425,-79.3872,-0.3,0.3,-0.5,1.8,0.6
43.6619,-79.3952,0.0,2.5,2.1,0.7,2.0
49.2765,-123.2177,1.6,2.4,-0.6,1.7,1.4
49.2765,-123.2177,0.4,1.1,1.7,1.1,0.9
45.9784,-66.6905,0.1,1.2,2.5,1.3,1.2
43.7023,-79.7909,0.3,1.3,2.1,1.8,2.1
46.15,-60.1667,2.0,2.2,2.4,-0.1,2.1
45.9535,-66.6704,1.0,1.0,1.8,1.6,1.5
46.15,-60.1667,-0.4,2.2,1.8,1.2,1.7
46.15,-60.1667,-1.9,1.6,-1.0,0.1,1.1
46.15,-60.1667,-0.1,1.7,2.2,1.8,1.2
46.15,-60.1667,-0.8,2.4,2.1,0.8,1.2
46.15,-60.1667,0.8,1.0,2.6,2.1,2.1
43.5701,-79.5985,0.0,3.0,1.0,1.0,1.0
50.45,-104.6167,-1.2,1.9,1.8,0.2,0.8
43.6425,-79.3872,1.0,3.0,2.0,1.2,0.9
43.6425,-79.3872,-1.9,1.6,0.0,0.4,1.0
49.8833,-97.1667,1.1,-0.1,2.6,2.6,1.9
43.6425,-79.3872,-0.6,2.8,1.5,0.6,1.2
43.6425,-79.3872,1.1,2.7,2.3,0.1,1.8
43.6425,-79.3872,-0.6,1.3,2.3,0.6,1.8
43.5325,-80.2531,-0.3,3.3,1.5,1.5,1.2
43.6667,-79.4167,0.0,1.8,-0.2,-0.4,2.2
43.5749,-80.2688,-0.8,3.1,2.5,1.0,1.9
49.3271,-123.1578,0.3,2.3,2.0,2.0,2.2
50.0365,-110.661,0.8,1.1,1.6,0.7,1.6
51.0632,-114.0614,-1.8,1.7,0.5,1.0,1.2
48.4202,-123.3671,-1.3,1.5,0.2,-0.2,1.8
43.2298,-79.7722,-0.5,0.6,0.9,1.0,1.0
50.6764,-120.3399,1.3,0.5,1.0,-0.4,1.8
43.8927,-79.2641,-0.8,2.5,0.5,-0.5,0.7
53.5899,-113.4413,-0.9,3.0,0.0,-0.6,1.2
43.6425,-79.3872,-1.6,1.6,1.6,0.6,1.2
43.6425,-79.3872,1.3,1.7,0.9,-0.6,1.5
49.1783,-122.8665,-1.3,2.1,0.9,0.7,1.5
49.2371,-123.0229,-0.9,2.1,0.5,1.5,2.2
49.2558,-123.1037,-1.9,1.6,0.8,-0.3,-0.5
45.3679,-75.7888,-1.4,2.1,-0.1,1.2,1.7
45.3155,-75.837,1.4,0.9,1.9,-0.1,0.4
43.6425,-79.3872,-1.5,2.5,0.8,0.4,1.6
43.6425,-79.3872,1.1,0.7,2.0,1.5,2.4
45.3155,-75.837,-0.4,1.5,1.0,1.5,0.8
43.6425,-79.3872,0.2,3.0,2.0,-0.1,1.7
43.6425,-79.3872,-1.5,1.5,-1.0,0.3,0.5
43.6425,-79.3872,0.1,1.6,0.8,0.8,1.1
43.6425,-79.3872,-1.6,2.0,1.4,0.9,1.6
45.2882,-75.7566,-0.5,2.8,0.3,0.2,1.3
48.4266,-123.3444,0.5,2.1,2.5,0.6,2.0
49.8833,-97.1667,0.2,1.5,0.7,0.4,0.7
45.9535,-66.6704,-0.5,2.7,2.1,1.0,2.1
45.9535,-66.6704,-0.7,2.1,2.2,0.2,2.0
43.6619,-79.3952,1.1,2.2,1.9,1.5,1.2
43.6425,-79.3872,-1.5,2.3,0.9,0.6,0.8
51.0402,-113.9844,1.9,1.5,1.4,-1.3,1.1
45.3155,-75.837,-0.8,0.4,0.4,1.3,1.6
42.3016,-83.0307,-1.7,3.7,1.3,0.5,1.1
45.3155,-75.837,0.3,2.6,2.3,1.0,1.6
43.6425,-79.3872,-0.1,2.2,1.3,-0.5,1.8
