,EXT,EST,AGR,CSN,OPN,Clusters,lat,long
5457,-0.6,2.5,-0.2,2.6,0.9,3,43.9,-78.8667
5458,-0.8,1.6,1.3,1.6,1.6,0,45.612,-61.3486
5459,-1.0,2.6,1.5,-0.1,1.4,2,45.9784,-66.6905
5460,1.4,2.9,1.7,-0.7,0.6,4,50.4399,-104.574
5461,-0.5,1.8,1.2,1.2,2.1,0,45.5,-73.5833
5462,1.5,0.7,1.7,0.2,1.7,1,45.2882,-75.7566
5463,-0.4,1.7,1.2,0.4,0.9,1,43.6425,-79.3872
5464,1.4,1.0,1.9,1.9,1.5,5,43.4543,-79.6921
5465,-0.7,1.3,1.5,0.1,0.8,1,43.4543,-79.6921
5466,-0.4,0.0,1.6,2.3,1.2,5,45.5,-73.5833
5467,1.0,3.7,0.4,-0.6,2.0,4,45.3155,-75.837
5468,1.5,1.7,1.3,2.2,1.0,5,43.5852,-80.5662
5469,-1.4,2.9,0.9,0.4,1.2,2,43.6778,-79.3992
5470,-0.5,2.1,1.9,0.8,1.7,0,49.136,-123.9483
5471,-0.2,1.9,1.8,-0.6,1.3,1,43.6425,-79.3872
5472,0.1,1.2,1.8,-0.9,2.0,1,50.9693,-114.0514
5473,-0.7,1.9,1.4,0.6,1.4,2,43.7153,-79.7321
5474,1.0,0.9,0.6,1.8,2.0,5,48.4061,-123.3504
5475,-1.2,3.2,1.1,1.1,1.4,2,50.6903,-120.3634
5476,-1.3,3.2,1.8,-0.2,1.3,2,43.6425,-79.3872
5477,0.7,2.8,1.5,0.9,1.3,4,43.6667,-79.4167
5478,-1.4,2.5,0.8,0.1,0.8,2,43.6885,-79.7616
5479,0.4,2.4,2.3,2.1,1.2,0,43.6425,-79.3872
5480,-1.6,2.9,1.9,0.8,1.3,2,49.25,-123.1333
5481,1.0,3.3,2.5,0.3,1.7,4,44.1667,-77.3833
5482,-0.8,2.0,1.6,1.3,0.2,0,43.6425,-79.3872
5483,-1.4,2.8,1.9,0.0,1.9,2,49.25,-123.1333
5484,-1.0,1.7,1.1,0.6,1.4,3,49.2393,-123.0729
5485,-0.2,2.3,1.9,0.8,1.2,0,43.6425,-79.3872
5486,0.1,1.1,1.9,0.8,1.2,1,43.6667,-79.4167
5487,-1.3,3.4,-0.4,-0.9,2.2,2,43.6425,-79.3872
5488,-0.7,1.9,1.5,1.4,1.3,0,43.3503,-79.8117
5489,0.8,2.2,2.2,1.0,1.6,4,45.399,-75.7304
5490,0.8,0.4,1.3,0.7,1.5,1,43.7685,-79.3584
5491,0.7,2.1,0.9,0.8,1.6,4,43.555,-80.2868
5492,0.2,0.5,1.2,2.4,2.0,5,45.4207,-75.7023
5493,0.0,1.9,1.7,1.3,1.4,0,43.6526,-79.9281
5494,-1.4,2.7,1.6,1.2,1.1,2,43.6425,-79.3872
5495,0.6,2.3,0.9,0.6,1.1,4,51.0696,-114.0862
5496,1.6,2.4,1.5,0.2,1.3,4,43.6536,-79.4258
5497,-1.3,1.4,-1.3,1.9,1.4,3,48.3133,-70.8557
5498,-0.1,1.9,0.5,0.6,1.2,3,43.6425,-79.3872
5499,0.1,2.3,1.5,0.6,0.4,4,42.9833,-81.25
5500,-1.1,1.5,1.0,0.9,1.5,3,43.6667,-79.4167
5501,0.2,2.3,2.2,0.7,1.6,4,43.6699,-79.7444
5502,0.7,2.5,1.2,2.1,1.0,4,43.6667,-79.4167
5503,1.9,1.3,1.3,1.1,2.1,5,49.2836,-123.1041
5504,-1.0,1.6,2.1,1.4,1.9,0,43.4543,-79.6921
5505,-0.5,3.5,1.8,1.6,1.6,2,43.6425,-79.3872
5506,0.4,2.5,2.0,-0.5,1.6,4,43.6425,-79.3872
5507,-0.2,0.7,1.2,0.6,1.5,1,43.6425,-79.3872
5508,-1.1,0.5,0.1,1.0,2.0,3,43.6425,-79.3872
5509,0.1,2.5,1.7,0.6,1.6,4,43.0093,-81.21
5510,1.5,1.6,1.2,-0.9,1.0,1,43.854,-79.0202
5511,-0.6,2.1,0.6,0.6,1.3,2,43.6425,-79.3872
5512,0.3,2.7,2.0,0.2,1.8,4,51.0426,-114.0791
5513,0.0,2.2,1.1,1.1,0.9,0,46.5105,-84.321
5514,0.3,2.7,2.3,0.1,0.4,4,48.4449,-123.3745
5515,-1.9,3.2,1.3,1.3,0.1,2,43.6425,-79.3872
5516,0.5,1.0,2.0,0.9,1.5,5,53.5421,-113.4989
5517,0.5,1.7,1.6,1.5,1.4,5,49.289,-123.1294
5518,0.2,2.6,1.8,2.3,1.8,0,43.6425,-79.3872
5519,-1.5,1.1,1.6,2.0,1.2,0,44.6,-79.4167
5520,0.6,0.9,1.6,2.1,2.1,5,53.37,-113.41
5521,-0.4,1.0,0.6,2.3,1.4,3,45.4167,-75.7
5522,-0.3,0.4,1.7,2.1,1.2,5,43.6425,-79.3872
5523,0.8,1.8,2.2,1.1,2.2,5,42.9793,-81.2556
5524,-0.7,2.1,2.0,1.2,1.4,0,43.6699,-79.7444
5525,0.6,2.3,1.0,-0.5,1.9,1,43.6667,-79.4167
5526,-0.1,2.9,2.3,1.2,2.3,4,44.2202,-76.5849
5527,-0.4,1.7,1.6,1.8,1.4,0,42.9943,-81.2623
5528,0.0,3.8,0.0,-0.8,0.4,2,43.6667,-79.4167
5529,-0.9,1.5,2.1,0.7,1.8,0,43.75,-79.2
5530,1.0,3.2,1.5,0.7,2.1,4,45.35,-76.0333
5531,-0.1,1.8,0.6,2.1,2.1,3,49.819,-97.0926
5532,0.1,1.7,1.0,0.5,0.5,1,43.7018,-79.3578
5533,-1.0,1.9,0.8,2.0,1.4,0,43.4543,-79.6921
5534,0.2,1.1,2.3,1.4,1.7,5,49.819,-97.0926
5535,-0.8,1.3,2.1,0.5,1.4,0,43.6772,-79.5894
5536,-0.4,3.7,0.8,0.8,0.5,2,49.819,-97.0926
5537,1.1,1.8,0.9,0.7,1.2,1,43.6425,-79.3872
5538,-0.3,0.7,1.8,0.3,1.9,1,45.9535,-66.6704
5539,0.8,2.1,2.5,0.7,1.0,4,43.6425,-79.3872
5540,0.3,1.8,1.4,2.1,0.8,0,43.6425,-79.3872
5541,0.7,1.0,1.7,1.8,2.0,5,53.5087,-113.5078
5542,-2.0,2.2,-1.3,0.5,-0.5,3,45.2882,-75.7566
5543,-2.0,1.2,-0.7,1.0,1.6,3,43.6425,-79.3872
5544,1.0,1.8,1.9,-0.3,1.8,1,45.4769,-75.4835
5545,0.4,0.7,1.7,0.2,1.3,1,43.6536,-79.4258
5546,-1.3,2.7,1.1,1.3,2.2,2,45.5,-73.5833
5547,0.1,2.7,1.7,0.9,0.7,4,50.6333,-97.0
5548,0.6,1.8,0.8,0.8,1.7,1,43.4453,-79.7095
5549,0.5,1.5,1.8,1.6,1.4,5,49.25,-123.1333
5550,-0.8,0.5,1.6,-0.1,0.3,1,43.6425,-79.3872
5551,0.4,2.2,1.9,0.6,1.2,4,49.3181,-123.096
5552,-0.1,3.0,2.4,1.4,1.5,4,49.2768,-123.1469
5553,-0.5,2.2,0.8,0.9,1.9,2,49.1636,-122.7677
5554,0.4,1.4,2.1,0.3,1.9,1,43.6425,-79.3872
5555,1.4,1.7,2.0,-0.4,2.2,1,49.2846,-122.9914
5556,-1.1,2.2,1.7,1.0,1.7,0,43.6425,-79.3872
5557,-1.6,1.6,1.4,0.8,1.5,0,46.5076,-80.9872
5558,0.9,1.0,-0.3,1.2,1.1,3,45.5,-73.5833
5559,0.1,2.3,1.6,0.4,2.1,4,44.9451,-79.3549
5560,0.5,1.4,0.6,-0.8,1.2,1,49.849,-97.1497
5561,0.5,1.8,0.8,1.4,2.1,1,43.6425,-79.3872
5562,-0.6,2.6,1.4,0.2,0.8,2,49.0764,-122.6797
5563,0.9,1.4,1.5,1.1,1.6,5,43.6667,-79.4167
5564,0.0,2.7,2.0,0.5,0.9,4,44.0,-79.4667
5565,-0.8,3.0,0.9,0.1,1.9,2,45.4333,-73.75
5566,1.2,1.6,1.9,1.5,0.9,5,49.849,-97.1497
5567,1.1,1.4,1.3,0.1,1.7,1,43.6425,-79.3872
5568,0.7,2.4,2.4,0.7,0.8,4,43.6425,-79.3872
5569,0.7,1.4,2.1,0.7,1.1,1,43.6425,-79.3872
5570,0.5,2.0,1.2,0.7,1.1,1,43.6425,-79.3872
5571,1.0,1.5,2.6,1.7,1.6,5,43.4543,-79.6921
5572,-0.8,2.1,2.1,1.8,1.4,0,53.6333,-113.6333
5573,0.1,1.2,0.9,0.4,1.6,1,43.6425,-79.3872
5574,1.5,2.0,2.0,0.6,1.1,4,49.25,-123.1333
5575,0.3,0.8,1.9,1.4,2.3,5,43.4543,-79.6921
5576,0.2,1.0,1.4,1.6,1.6,5,44.1742,-81.6362
5577,0.5,2.0,0.9,0.9,0.7,1,43.6425,-79.3872
5578,0.4,3.0,2.0,0.4,0.4,4,43.4543,-79.6921
5579,-0.4,1.7,2.4,1.5,0.9,0,43.4543,-79.6921
5580,-0.2,3.1,0.6,1.5,1.7,2,43.4529,-80.5281
5581,-1.5,1.3,1.6,1.4,0.8,0,43.6,-79.65
5582,-0.5,1.4,1.8,1.5,0.9,0,49.2833,-122.85
5583,-0.7,2.2,1.9,1.5,1.8,0,43.57100000000001,-79.5668
5584,0.1,2.1,2.2,1.6,1.7,0,43.6425,-79.3872
5585,0.3,3.2,1.3,1.3,1.3,4,43.6667,-79.4167
5586,0.5,1.7,1.9,0.5,0.6,1,43.6425,-79.3872
5587,-0.9,1.4,0.5,0.3,1.4,3,49.8858,-97.2601
5588,0.7,0.9,1.7,0.6,1.2,1,51.0472,-114.0802
5589,1.2,3.4,2.4,1.8,1.7,4,53.5421,-113.4989
5590,0.0,2.2,1.2,0.4,0.8,2,49.928,-97.1618
5591,-1.2,3.3,2.4,-0.3,1.4,2,43.4543,-79.6921
5592,-0.1,2.5,1.7,1.6,1.2,0,43.6667,-79.4167
5593,-1.0,3.0,1.2,0.4,-0.2,2,43.4543,-79.6921
5594,-0.2,1.3,0.5,0.3,1.1,1,43.4543,-79.6921
5595,0.0,1.9,1.6,1.5,1.1,0,43.6808,-79.5438
5596,1.6,2.4,1.5,0.4,1.3,4,43.3503,-79.8117
5597,1.0,1.5,2.3,0.2,1.8,1,53.5248,-113.5334
5598,-0.9,1.4,1.2,1.6,0.3,0,43.6261,-79.729
5599,1.2,1.4,2.2,1.7,1.2,5,43.6619,-79.3952
5600,0.8,1.5,2.3,0.2,1.7,1,43.4543,-79.6921
5601,-1.2,1.3,0.1,0.6,0.9,3,43.3479,-79.7593
5602,-0.5,2.5,1.6,1.6,2.1,0,45.5123,-73.5967
5603,0.1,2.2,1.2,0.6,1.2,4,43.4543,-79.6921
5604,0.0,2.3,1.8,0.8,0.9,4,43.5136,-79.884
5605,1.7,0.6,2.2,1.5,2.2,5,43.5591,-79.6186
5606,-0.1,1.8,1.2,0.2,1.5,1,42.3016,-83.0307
5607,-0.4,1.8,2.2,1.2,1.9,0,43.6434,-79.5297
5608,0.9,0.5,1.6,1.7,1.3,5,44.9451,-79.3549
5609,-0.9,1.9,0.5,0.4,2.0,3,43.6425,-79.3872
5610,0.8,0.4,2.6,2.4,2.4,5,44.6,-79.4167
5611,-1.2,1.6,0.9,1.7,0.6,3,43.6565,-79.4079
5612,0.5,0.9,2.1,0.1,0.5,1,43.6667,-79.4167
5613,-0.3,1.6,0.9,1.0,2.1,3,43.6425,-79.3872
5614,0.9,1.3,1.8,1.6,2.4,5,43.6425,-79.3872
5615,0.1,2.1,1.9,0.0,1.7,4,43.6425,-79.3872
5616,-1.5,1.5,1.6,0.7,1.5,0,49.1833,-119.55
5617,1.1,0.9,0.6,0.6,1.2,1,53.6199,-113.6377
5618,0.5,1.4,2.2,1.1,1.4,5,43.5747,-79.7278
5619,1.0,3.2,1.6,1.1,1.9,4,50.1208,-122.9544
5620,0.4,1.9,1.0,0.7,1.7,1,43.75,-79.2
5621,0.4,2.5,-0.3,1.4,2.2,3,46.8257,-71.331
5622,-0.4,2.2,0.7,0.9,0.2,2,43.6097,-79.704
5623,-1.2,3.3,1.6,1.7,2.0,0,52.2592,-113.8237
5624,-0.6,0.8,-0.3,0.5,1.7,3,60.0,-111.8833
5625,1.0,1.7,1.6,0.2,1.4,1,43.6425,-79.3872
5626,1.8,1.0,0.1,-0.5,1.7,1,44.2763,-78.313
5627,0.1,1.4,1.4,1.2,1.6,1,49.25,-123.1333
5628,1.1,2.2,1.1,1.1,1.3,4,43.6425,-79.3872
5629,0.0,2.3,0.8,0.8,0.7,2,43.0093,-81.21
5630,0.3,2.0,2.6,0.7,1.5,4,43.9258,-80.1056
5631,1.2,0.8,1.0,1.3,2.1,5,43.0093,-81.21
5632,-1.5,2.9,0.4,1.6,1.2,2,42.3039,-83.0308
5633,-0.9,2.2,0.5,1.0,1.1,3,45.9535,-66.6704
5634,0.3,1.0,1.7,1.4,1.4,5,45.469,-73.8862
5635,0.4,2.4,1.2,0.4,1.2,4,45.5577,-73.5935
5636,1.1,2.7,2.1,0.7,1.3,4,43.4543,-79.6921
5637,-0.3,0.8,1.5,1.6,1.6,0,44.1607,-77.369
5638,0.7,0.6,2.4,1.3,1.3,5,43.6618,-79.3847
5639,-1.4,2.7,2.2,1.4,1.9,0,53.55,-113.5
5640,-2.0,3.3,2.3,0.1,2.0,2,43.6425,-79.3872
5641,-0.1,1.0,1.9,1.6,1.4,5,44.1607,-77.369
5642,1.3,1.6,1.2,1.2,1.4,5,42.9943,-81.2623
5643,0.2,1.6,0.9,1.0,1.1,1,44.1607,-77.369
5644,-0.8,2.4,2.2,1.9,1.2,0,51.0696,-114.0862
5645,1.0,2.4,2.0,1.6,2.2,4,43.0093,-81.21
5646,1.5,0.4,1.0,1.4,1.7,5,47.4999,-52.9981
5647,1.3,0.6,2.1,1.7,1.8,5,45.469,-73.8862
5648,-0.3,2.8,0.3,0.8,1.9,2,44.6514,-63.5818
5649,-0.1,1.9,2.4,2.2,1.1,0,43.0093,-81.21
5650,0.6,1.0,1.5,1.2,1.8,5,43.4543,-79.6921
5651,0.1,2.1,1.1,1.1,1.1,0,43.0093,-81.21
5652,1.4,0.4,0.6,0.8,1.6,1,43.6667,-79.4167
5653,-0.2,1.9,0.8,1.4,1.4,3,43.6425,-79.3872
5654,0.8,1.2,1.3,0.1,1.4,1,48.4578,-89.1885
5655,-0.5,2.1,1.5,0.6,1.2,2,43.6425,-79.3872
5656,1.0,0.8,1.5,1.3,1.6,5,43.4543,-79.6921
5657,-0.3,3.1,1.5,1.0,1.9,2,43.6425,-79.3872
5658,0.2,2.1,1.9,1.0,0.8,4,43.4543,-79.6921
5659,0.1,1.6,0.7,0.8,0.6,1,43.0093,-81.21
5660,-1.4,1.1,2.0,-1.3,1.2,1,49.2393,-123.0729
5661,-0.8,1.3,0.8,0.7,2.2,3,48.4519,-123.4417
5662,1.5,2.1,2.6,2.1,1.3,5,43.6667,-79.4167
5663,-0.5,2.5,2.0,1.8,1.4,0,42.9943,-81.2623
5664,0.0,3.0,1.0,1.0,1.0,2,43.68,-79.3218
5665,-0.9,2.9,1.9,1.0,2.3,2,43.68,-79.3218
5666,-0.9,2.9,1.6,1.0,1.9,2,44.1911,-79.7032
5667,1.1,0.9,1.5,0.7,1.6,1,42.9943,-81.2623
5668,-1.3,2.4,0.9,-0.2,1.6,2,43.6425,-79.3872
5669,1.4,0.6,1.4,1.5,1.8,5,49.6833,-115.9833
5670,0.0,2.1,1.9,1.2,0.9,0,43.6699,-79.7444
5671,1.0,0.8,0.9,0.7,0.8,1,43.6667,-79.4167
5672,0.4,1.4,2.0,1.8,1.9,5,45.4207,-75.7023
5673,0.2,1.9,0.6,0.9,0.7,1,45.3286,-75.7703
5674,0.6,3.3,1.1,0.1,0.8,4,43.5136,-79.884
5675,0.9,0.7,1.2,0.9,0.9,1,43.6667,-79.4167
5676,-0.4,2.2,1.4,1.3,0.3,0,50.9857,-114.0631
5677,-1.9,2.7,1.3,1.7,2.3,0,43.6425,-79.3872
5678,-1.0,1.0,1.1,2.0,1.1,0,43.5747,-79.7278
5679,0.1,2.2,0.6,0.4,0.6,1,42.9799,-81.2609
5680,-1.5,1.2,1.1,1.9,1.4,3,43.5747,-79.7278
5681,-1.2,1.0,1.6,1.5,1.0,0,43.5747,-79.7278
5682,0.4,0.4,0.8,2.0,1.2,5,44.2274,-76.5134
5683,-0.1,1.3,1.8,0.2,1.5,1,44.1607,-77.369
5684,-0.8,2.8,1.1,0.6,1.3,2,43.8084,-79.6089
5685,0.4,1.4,1.4,1.4,0.6,1,42.9927,-81.1686
5686,0.9,1.1,2.6,0.9,2.3,5,50.2533,-119.2798
5687,-0.6,1.5,1.3,0.5,1.0,1,51.0833,-114.0833
5688,0.0,2.4,0.8,0.8,0.8,2,43.0093,-81.21
5689,-0.8,1.2,2.0,1.3,1.3,0,43.6425,-79.3872
5690,0.4,2.3,1.9,0.7,1.6,4,49.8788,-97.159
5691,0.0,1.9,0.7,0.8,1.0,1,42.9799,-81.2609
5692,0.6,2.2,1.4,2.0,2.0,4,44.3891,-79.6901
5693,-1.2,1.6,-0.5,0.1,1.5,3,43.257,-79.8697
5694,0.4,2.7,2.5,0.0,1.5,4,49.2768,-123.1469
5695,0.2,2.6,1.6,2.1,2.1,0,43.2428,-79.8524
5696,0.5,2.7,2.6,1.0,1.9,4,45.2308,-66.0953
5697,0.1,1.0,1.0,1.1,1.1,1,45.9356,-66.6609
5698,-1.7,2.8,2.1,0.5,1.1,2,49.2396,-123.0984
5699,-0.2,1.7,1.6,0.5,1.3,1,45.5,-73.5833
5700,-0.5,3.4,2.1,-0.4,0.7,2,43.257,-79.8697
5701,-0.5,3.5,1.6,0.7,1.7,2,53.5705,-113.4036
5702,0.6,0.1,1.5,1.7,1.5,5,49.1833,-123.85
5703,-1.1,3.5,1.2,1.1,2.2,2,53.5705,-113.4036
5704,-0.4,2.5,0.8,1.5,1.5,0,49.8833,-97.1667
5705,0.4,3.1,1.7,0.4,1.9,4,49.3167,-123.0667
5706,-0.3,2.3,1.0,1.6,1.4,0,49.8833,-97.1667
5707,0.9,0.8,1.6,0.6,1.3,1,43.6425,-79.3872
5708,1.4,1.5,1.9,1.3,1.6,5,43.7521,-79.4202
5709,1.2,0.9,2.6,1.4,0.9,5,43.6,-79.65
5710,-1.1,3.5,1.9,-0.4,1.6,2,43.6425,-79.3872
5711,-0.1,1.0,1.0,2.1,1.6,5,43.7358,-79.328
5712,2.0,0.1,0.6,0.2,2.1,1,43.5136,-79.884
5713,-0.2,1.9,1.9,1.0,0.8,0,44.1607,-77.369
5714,-1.2,3.2,1.4,1.4,1.0,2,44.1607,-77.369
5715,-0.2,1.7,1.1,1.5,0.9,0,44.64100000000001,-63.5682
5716,-0.6,3.2,1.0,1.4,0.7,2,44.1607,-77.369
5717,-1.6,1.7,0.0,-0.2,1.7,3,43.6667,-79.4167
5718,0.1,2.2,1.0,1.1,1.8,4,44.0,-79.4667
5719,-0.1,1.2,1.4,2.0,1.3,0,43.4543,-79.6921
5720,0.4,1.5,1.2,1.4,0.8,1,43.447,-80.4725
5721,-0.9,1.3,1.1,0.8,1.5,3,52.6833,-113.5667
5722,-0.5,2.1,1.5,0.1,1.6,2,43.6425,-79.3872
5723,-0.3,1.3,1.4,1.2,1.2,0,49.8833,-97.1667
5724,0.7,1.4,2.0,1.5,1.8,5,43.4543,-79.6921
5725,0.0,1.0,1.4,0.1,1.0,1,45.5078,-73.5804
5726,1.6,1.7,1.8,0.3,0.8,4,44.2507,-76.5828
5727,1.7,0.9,0.8,2.3,2.1,5,44.1607,-77.369
5728,-0.7,2.6,1.7,1.2,1.7,0,49.8833,-97.1667
5729,0.6,1.6,2.2,0.9,1.9,5,44.1607,-77.369
5730,0.6,1.7,1.7,0.9,1.8,4,44.1607,-77.369
5731,-0.1,0.6,1.2,0.7,1.2,1,44.1607,-77.369
5732,-1.1,2.2,0.8,0.7,1.4,2,43.68,-79.3218
5733,-1.3,1.5,1.9,1.1,1.6,0,50.7,-119.2833
5734,-0.5,3.6,1.4,0.0,1.1,2,44.1607,-77.369
5735,-0.2,1.2,1.1,1.6,0.8,0,49.6765,-112.8035
5736,0.0,1.8,0.6,0.6,0.6,1,44.1607,-77.369
5737,0.2,0.5,2.2,2.4,2.4,5,43.4543,-79.6921
5738,0.4,1.9,1.4,0.9,0.8,1,43.4543,-79.6921
5739,0.4,3.2,1.1,0.5,0.7,4,43.4543,-79.6921
5740,0.4,1.6,1.8,0.6,1.6,1,43.4543,-79.6921
5741,-0.1,1.4,2.5,1.5,1.8,0,43.6425,-79.3872
5742,-1.9,1.7,-0.3,-0.2,1.3,3,44.2274,-76.5134
5743,0.8,0.0,1.3,2.6,2.3,5,45.5078,-73.5804
5744,-0.8,1.9,1.2,1.8,1.0,0,45.5,-73.5833
5745,-0.5,1.3,1.1,0.5,2.0,1,49.2591,-123.0226
5746,-0.4,2.5,2.2,0.8,1.5,0,43.6425,-79.3872
5747,-1.6,2.3,0.4,-0.1,1.9,2,43.6425,-79.3872
5748,-0.2,1.9,1.4,1.5,1.7,0,43.6867,-79.4867
5749,0.0,2.4,1.5,-0.5,1.8,2,50.7064,-113.9554
5750,1.6,0.8,0.9,0.8,1.4,1,45.3273,-72.6572
5751,0.1,2.2,2.1,0.5,0.5,4,43.6885,-79.7616
5752,0.6,3.6,2.2,1.4,2.6,4,43.6667,-79.4167
5753,-1.4,2.2,1.6,0.3,1.9,2,43.6667,-79.4167
5754,0.5,2.8,1.1,0.4,0.8,4,44.1607,-77.369
5755,0.3,1.5,1.9,0.3,1.6,1,43.6858,-79.7602
5756,0.0,0.6,1.4,1.6,1.8,5,43.4543,-79.6921
5757,0.6,2.6,1.1,0.7,1.3,4,43.6425,-79.3872
5758,0.1,2.7,1.6,0.3,1.7,4,45.4473,-73.6557
5759,0.5,2.6,1.7,0.7,2.3,4,43.6425,-79.3872
5760,1.5,1.1,1.6,-0.1,1.8,1,43.6425,-79.3872
5761,-0.9,1.6,0.5,0.6,1.2,3,43.6425,-79.3872
5762,0.2,2.1,1.2,1.4,2.0,0,43.6425,-79.3872
5763,-0.4,1.6,2.4,1.8,1.6,0,43.4543,-79.6921
5764,-0.7,2.3,0.1,0.3,0.5,2,43.5136,-79.884
5765,-0.5,1.3,2.1,2.0,1.3,0,42.9793,-81.2556
5766,-1.3,3.0,-0.2,0.9,1.2,2,43.5665,-79.6035
5767,-0.4,1.3,2.0,1.1,1.6,0,45.5,-73.5833
5768,-1.5,0.6,2.2,1.6,1.6,0,43.6699,-79.7444
5769,-1.0,1.5,1.6,-0.1,0.7,2,43.7833,-79.4167
5770,-0.8,1.8,1.4,1.0,2.0,0,45.5413,-73.2215
5771,0.2,2.2,0.4,0.7,0.2,1,43.6858,-79.7602
5772,0.1,0.6,1.6,0.9,1.3,1,43.4353,-80.4527
5773,1.6,1.6,2.5,0.6,1.7,5,42.9833,-81.25
5774,-0.8,1.9,2.0,1.4,0.7,0,46.3036,-79.4624
5775,-0.1,2.1,2.2,1.5,1.8,0,51.2816,-114.0153
5776,1.4,1.6,1.5,0.1,1.5,1,45.2746,-66.0871
5777,-0.3,2.0,2.5,0.6,2.1,0,43.6053,-79.5201
5778,0.9,3.1,2.1,1.2,1.7,4,43.6425,-79.3872
5779,1.5,2.4,2.0,2.3,1.5,4,43.6618,-79.3847
5780,0.0,2.2,1.7,-0.3,1.2,1,53.55,-113.5
5781,-1.1,1.7,1.1,0.6,1.0,2,49.0992,-122.8691
5782,1.6,0.2,0.5,0.6,1.6,1,43.9302,-79.5277
5783,1.2,0.0,2.2,1.6,1.5,5,43.6425,-79.3872
5784,0.1,0.3,1.6,2.3,1.7,5,46.3094,-79.464
5785,0.4,1.4,2.0,0.5,1.6,1,49.6667,-103.85
5786,0.3,0.0,1.9,2.6,2.0,5,43.6425,-79.3872
5787,0.7,1.9,2.0,1.5,1.5,5,42.3062,-83.0017
5788,-0.7,3.1,1.8,1.2,0.6,2,48.6504,-123.6145
5789,-0.2,3.0,1.3,0.9,0.7,2,43.6425,-79.3872
5790,0.5,1.0,2.6,1.0,1.7,5,49.1175,-122.6684
5791,0.0,1.3,2.0,1.6,1.8,5,43.3479,-79.7593
5792,0.6,0.9,2.6,1.7,1.7,5,49.1175,-122.6684
5793,0.4,1.1,2.6,1.7,1.8,5,49.1175,-122.6684
5794,-0.1,0.8,2.6,1.5,1.5,5,49.1175,-122.6684
5795,0.2,2.4,1.5,0.8,1.6,4,48.4488,-123.3501
5796,-1.1,2.5,1.4,1.3,2.0,0,49.2225,-122.4984
5797,0.0,2.8,1.4,1.3,1.7,4,51.1793,-114.1333
5798,-0.2,1.9,0.6,0.3,2.2,1,43.6425,-79.3872
5799,0.2,1.8,1.0,2.0,1.8,0,43.6425,-79.3872
5800,-0.8,1.6,1.1,2.2,2.0,0,45.3155,-75.837
5801,1.2,1.3,2.5,0.9,1.1,5,44.299,-78.3145
5802,0.8,0.4,2.0,2.0,2.0,5,43.8605,-79.3279
5803,0.8,0.7,1.4,0.5,1.5,1,43.25,-81.1333
5804,-1.2,3.2,2.1,-0.7,1.2,2,43.55,-80.25
5805,0.7,2.3,1.5,1.5,1.8,4,43.6667,-79.4167
5806,0.1,2.7,2.2,1.9,1.7,0,43.6746,-79.72399999999998
5807,1.6,2.6,2.2,-0.4,2.0,4,43.6425,-79.3872
5808,1.3,1.5,1.8,1.8,1.5,5,43.6425,-79.3872
5809,-0.9,2.0,1.2,-0.4,0.3,2,43.4667,-81.1969
5810,1.6,1.4,1.6,1.4,0.6,5,43.644,-79.4062
5811,0.6,1.8,1.7,1.1,1.5,4,43.4543,-79.6921
5812,0.7,3.3,1.6,-0.3,0.9,4,43.75,-79.2
5813,0.4,1.1,0.6,-0.1,2.2,1,43.6825,-79.3897
5814,-0.4,1.8,1.6,0.1,2.3,1,45.9535,-66.6704
5815,0.5,1.4,1.6,1.1,0.9,1,43.8759,-79.4381
5816,-0.7,2.8,0.5,-0.2,1.5,2,43.1896,-81.4024
5817,1.8,0.2,-0.2,0.3,2.1,1,43.6425,-79.3872
5818,-0.4,1.6,0.8,0.3,1.3,1,43.6619,-79.3952
5819,0.7,1.1,1.6,-0.7,1.8,1,46.3647,-72.5558
5820,0.0,1.9,0.3,0.1,0.3,1,44.1607,-77.369
5821,0.2,1.4,0.4,1.0,1.1,3,44.0414,-79.4534
5822,-1.9,3.4,0.4,2.2,1.8,2,43.6667,-79.4167
5823,-0.7,1.8,1.1,1.2,1.0,0,43.6705,-79.3901
5824,-0.1,1.0,2.1,1.0,1.7,5,49.2536,-122.9085
5825,-0.2,2.9,1.6,1.3,1.1,0,43.6097,-79.704
5826,0.9,2.6,2.1,0.1,2.0,4,43.2116,-79.8915
5827,1.4,1.2,0.8,2.6,2.6,5,43.6667,-79.4167
5828,-0.3,2.5,0.8,0.2,1.4,2,43.6425,-79.3872
5829,-0.6,1.0,1.4,1.0,0.8,0,53.55,-113.5
5830,1.0,1.6,2.5,1.9,1.6,5,48.4202,-123.3671
5831,-1.2,1.3,2.0,1.4,1.6,0,43.6425,-79.3872
5832,0.3,1.5,1.3,1.8,1.0,5,43.6425,-79.3872
5833,0.1,0.7,2.2,1.5,2.0,5,43.7685,-79.3584
5834,1.0,2.6,-1.0,1.6,1.3,3,49.9465,-97.0585
5835,-1.6,2.6,-1.3,0.4,2.0,3,43.6618,-79.3847
5836,0.5,1.6,1.1,1.2,1.4,1,43.6425,-79.3872
5837,-1.7,2.6,0.6,0.5,0.6,2,45.6526,-74.0915
5838,1.6,2.1,-0.3,0.7,0.9,1,42.7788,-81.2134
5839,-1.8,2.2,1.4,-0.2,0.7,2,43.6425,-79.3872
5840,0.2,0.6,1.2,1.5,0.7,5,43.6425,-79.3872
